Title,Regular Price,SKU,Product Type,Parent Product ID,Quantity,Material-type,Shape,Cutting-method,Colour,Sizemm,Waste-removal,Lamination-finishing
Food Packaging Sticker Sample,250,,variable,1376,2000,PP Mate Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,250,,variable,1376,2000,PP Mate Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,264,,variable,1376,3000,PP Mate Sticker,Square ,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,264,,variable,1376,3000,PP Mate Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,264,,variable,1376,3000,PP Mate Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,264,,variable,1376,3000,PP Mate Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,280,,variable,1376,4000,PP Mate Sticker,Square ,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,280,,variable,1376,4000,PP Mate Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,280,,variable,1376,4000,PP Mate Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,280,,variable,1376,4000,PP Mate Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,300,,variable,1376,5000,PP Mate Sticker,Square ,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,300,,variable,1376,5000,PP Mate Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,300,,variable,1376,5000,PP Mate Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,300,,variable,1376,5000,PP Mate Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,315,,variable,1376,6000,PP Mate Sticker,Square ,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,315,,variable,1376,6000,PP Mate Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,315,,variable,1376,6000,PP Mate Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,315,,variable,1376,6000,PP Mate Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,336,,variable,1376,7000,PP Mate Sticker,Square ,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,336,,variable,1376,7000,PP Mate Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,336,,variable,1376,7000,PP Mate Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,336,,variable,1376,7000,PP Mate Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,348,,variable,1376,8000,PP Mate Sticker,Square ,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,348,,variable,1376,8000,PP Mate Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,348,,variable,1376,8000,PP Mate Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,348,,variable,1376,8000,PP Mate Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,360,,variable,1376,9000,PP Mate Sticker,Square ,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,360,,variable,1376,9000,PP Mate Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,360,,variable,1376,9000,PP Mate Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,360,,variable,1376,9000,PP Mate Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,380,,variable,1376,10000,PP Mate Sticker,Square ,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,380,,variable,1376,10000,PP Mate Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,380,,variable,1376,10000,PP Mate Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,380,,variable,1376,10000,PP Mate Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,550,,variable,1376,20000,PP Mate Sticker,Square ,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,550,,variable,1376,20000,PP Mate Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,550,,variable,1376,20000,PP Mate Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,550,,variable,1376,20000,PP Mate Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,720,,variable,1376,30000,PP Mate Sticker,Square ,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,720,,variable,1376,30000,PP Mate Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,720,,variable,1376,30000,PP Mate Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,720,,variable,1376,30000,PP Mate Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,880,,variable,1376,40000,PP Mate Sticker,Square ,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,880,,variable,1376,40000,PP Mate Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,880,,variable,1376,40000,PP Mate Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,880,,variable,1376,40000,PP Mate Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,1050,,variable,1376,50000,PP Mate Sticker,Square ,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,1050,,variable,1376,50000,PP Mate Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,1050,,variable,1376,50000,PP Mate Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,1050,,variable,1376,50000,PP Mate Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,71,,variable,1376,100,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,71,,variable,1376,100,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,71,,variable,1376,100,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,71,,variable,1376,100,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,75,,variable,1376,200,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,75,,variable,1376,200,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,75,,variable,1376,200,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,75,,variable,1376,200,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,81,,variable,1376,300,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,81,,variable,1376,300,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,81,,variable,1376,300,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,81,,variable,1376,300,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,84,,variable,1376,400,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,84,,variable,1376,400,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,84,,variable,1376,400,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,84,,variable,1376,400,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,90,,variable,1376,500,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,90,,variable,1376,500,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,90,,variable,1376,500,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,90,,variable,1376,500,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,130,,variable,1376,1000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,130,,variable,1376,1000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,130,,variable,1376,1000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,130,,variable,1376,1000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,211,,variable,1376,2000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,211,,variable,1376,2000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,211,,variable,1376,2000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,211,,variable,1376,2000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,225,,variable,1376,3000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,225,,variable,1376,3000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,225,,variable,1376,3000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,225,,variable,1376,3000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,240,,variable,1376,4000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,240,,variable,1376,4000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,240,,variable,1376,4000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,240,,variable,1376,4000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,250,,variable,1376,5000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,250,,variable,1376,5000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,250,,variable,1376,5000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,250,,variable,1376,5000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,267,,variable,1376,6000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,267,,variable,1376,6000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,267,,variable,1376,6000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,267,,variable,1376,6000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,280,,variable,1376,7000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,280,,variable,1376,7000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,280,,variable,1376,7000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,280,,variable,1376,7000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,300,,variable,1376,8000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,300,,variable,1376,8000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,300,,variable,1376,8000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,300,,variable,1376,8000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,315,,variable,1376,9000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,315,,variable,1376,9000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,315,,variable,1376,9000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,315,,variable,1376,9000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,325,,variable,1376,10000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,325,,variable,1376,10000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,325,,variable,1376,10000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,325,,variable,1376,10000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,460,,variable,1376,20000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,460,,variable,1376,20000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,460,,variable,1376,20000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,460,,variable,1376,20000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,600,,variable,1376,30000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,600,,variable,1376,30000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,600,,variable,1376,30000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,600,,variable,1376,30000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,740,,variable,1376,40000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,740,,variable,1376,40000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,740,,variable,1376,40000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,740,,variable,1376,40000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,875,,variable,1376,50000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,875,,variable,1376,50000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,875,,variable,1376,50000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,None
Food Packaging Sticker Sample,875,,variable,1376,50000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,None
Food Packaging Sticker Sample,230,,variable,1376,1000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,230,,variable,1376,1000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,230,,variable,1376,1000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,230,,variable,1376,1000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,250,,variable,1376,2000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,250,,variable,1376,2000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,250,,variable,1376,2000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,250,,variable,1376,2000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,264,,variable,1376,3000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,264,,variable,1376,3000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,264,,variable,1376,3000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,264,,variable,1376,3000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,280,,variable,1376,4000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,280,,variable,1376,4000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,280,,variable,1376,4000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,280,,variable,1376,4000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,300,,variable,1376,5000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,300,,variable,1376,5000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,300,,variable,1376,5000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,300,,variable,1376,5000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,315,,variable,1376,6000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,315,,variable,1376,6000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,315,,variable,1376,6000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,315,,variable,1376,6000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,336,,variable,1376,7000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,336,,variable,1376,7000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,336,,variable,1376,7000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,336,,variable,1376,7000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,348,,variable,1376,8000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,348,,variable,1376,8000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,348,,variable,1376,8000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,348,,variable,1376,8000,Transparent Opp Sticker,Square ,Die-Cutting,CMYK,30(w) x 30(h),Yes,Gloss Lamination
Food Packaging Sticker Sample,360,,variable,1376,9000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),No,Gloss Lamination
Food Packaging Sticker Sample,360,,variable,1376,9000,Transparent Opp Sticker,Square ,None,CMYK,30(w) x 30(h),Yes,Gloss Lamination
